PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5963936,Parque Martin Luther King,"Parque urbano paralelo a la M-30, idóneo para el paseo, con un campo de fútbol de césped artificial y una pista de baloncesto. Dispone de dos estancias con juegos infantiles y una pasarela hacia Puente de Vallecas. Parte de la zona verde asemeja la ribera de un río con arbolado típico de ribera.           Durante el año 2009 se remodeló.",,Zonas infantiles  Instalaciones deportivas  Auditorios,"Metro: Conde de Casal (línea 6).  Bus: 8 , 10 , 24 , 54 , 56 , 57 , 113 , 136, 141 , 148 , 310.","Conservación:  Dirección General de Zonas Verdes, Limpieza y Residuos  -  Área de Gobierno de Medio Ambiente y Movilidad       Especies predominantes ( %  con respecto a especies principales)        Superficie     33.671  m 2         Árboles      N&ordm;  total de unidades arbóreas: 1.163      Especie (nombre común)     %       Liquidambar  Ciprés del Leyland  Árbol de Júpiter  Pino piñonero    23  20  9  9           Arbustos      N&ordm;  total de unidades arbustivas: 24      Especie (nombre común)     %       Picea  Picea azúl    67  33           Macizos arbustivos     Superficie de macizos arbustivos: 5.480  m 2         Especie (nombre común)     %       Hierba doncella  Adelfa  Rosas  Fotinia    11  10  10  9",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=14ec3abc4be2e210VgnVCM1000000b205a0aRCRD,CERRO NEGRO,CALLE,V,1,,,,,MADRID,MADRID,28007,ADELFAS,RETIRO,443241,4472378,40.39819573,-3.670134056,,,,/contenido/entidadesYorganismos/ParquesJardines
5983593,Parque Meseta de Orcasitas,"El parque tiene una superficie de 48414  m&sup2;  en el que nos encontramos un paseo perimetral que lo recorre a lo largo de toda su longitud localizándose a ambos lados de este paseo una serie de parterres ajardinados y todas las áreas de esparcimiento de los usuarios del parque como son las pistas deportivas, zonas infantiles y un área canina.",,Zonas infantiles  Zonas caninas  Instalaciones deportivas,Bus: 60,Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  48.413  m 2     % Especies predominantes (  nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total   de unidades arbóreas: 703 Plátano de sombra 29% Pino piñonero 23% Olmo común 10% Tuya oriental 5%  Arbustos.   N&ordm;  total   de unidades arbustivas: 87 Ciruelo rojo 62% Romero 15% Espino de fuego 7%  Macizos arbustivos.  Superficie total   de macizos arbustivos :  1.846  m 2   Espino de fuego 7% Pitosporo 7% Griñolera 6%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f344f963318e210VgnVCM1000000b205a0aRCRD,COOPERATIVAS,RONDA,V,6,,,,,MADRID,MADRID,28041,ORCASITAS,USERA,440029,4468979,40.36735024,-3.707660518,,,,/contenido/entidadesYorganismos/ParquesJardines
5965953,Parque Mirador de Tierno Galván,"Completa junto con el Parque Enrique Tierno Galván una gran superficie verde, dentro de un barrio en proceso de crecimiento. Cuenta con una diversidad de especies arbustivas. De forma triangular, posee una pasarela, que le recorre en altura.",,,Bus: 148,Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  22202  m 2     % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 270 Tilo de hojas grandes 23% Plátano de sombra 20% Ciprés común 13% Árbol del amor 6%  Arbustos.   N&ordm;  total de unidades arbustivas: 59 Madroño 20% Laurel cerezo 15% Espino de fuego 12%  Macizos arbustivos.  Superficie total de macizos arbustivas: 5.912  m 2   Piracanta 21% Cotoneaster horizontal 15% Hiedra 11%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5fd8433bf683e210VgnVCM1000000b205a0aRCRD,NEBULOSAS,CALLE,V,7,,,,,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,441923,4472004,40.39473549,-3.685629911,,,,/contenido/entidadesYorganismos/ParquesJardines
6006578,Parque Mirador de las Cárcavas,"Parque situado a lo largo de la M-11, en el tramo comprendido entre la  C/  Gregorio Sánchez Herráez y la  C/  Antonio López Torres. Como su propio nombre indica dispone de un mirador en la parte más alta del parque. Además, cuenta con instalaciones deportivas y juegos infantiles. Este parque presenta agrupaciones de dos especies arbóreas poco extendidas, como son la Pawlonia tomentosa y la Zelkova serrata.",Abierto las 24 horas.,Zonas infantiles  Instalaciones deportivas  Mirador,Bus: 87,Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  38134  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 589 Catalpa 27% Pino piñonero 14% Ciprés común 8% Aligustre del Japón 6%  Arbustos.   N&ordm;  total de unidades arbustivas: 21 Laurel cerezo 67% Jara 19% Madroño 5%  Macizos arbustivos.  Superficie de macizos arbustivos: 3674  m 2   Gayomba 15% Espino de fuego 14% Junípero horizontal 12%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fdbec6fde0dde210VgnVCM2000000c205a0aRCRD,RAFAELA APARICIO,CALLE,V,2,,,,,MADRID,MADRID,28055,VALDEFUENTES,HORTALEZA,446456,4481344,40.4791799,-3.633008451,,,,/contenido/entidadesYorganismos/ParquesJardines
5997754,Parque Nudo Norte de Begoña,"Parque muy visible desde la M-30 con un gran talud de pradera. Tiene zonas infantiles a la salida del metro, lugares estanciales muy cómodos y campos de fútbol sala y baloncesto.",,Zonas infantiles  Instalaciones deportivas,"Metro: Begoña (línea 10)  Bus: 124, 137",Conservación a cargo de:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie.  21.071   m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 324 Olmo de Siberia 22% Pino piñonero 21% Álamo plateado 16% Almez 8%  Arbustos.   N&ordm;  total de unidades arbustivas :   9  Rosa de siria 33% Pita 33% Viburnos 11%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.912  m 2   Griñolera 27% Espino de fuego 8% Romero 24%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28588ffa023ce210VgnVCM1000000b205a0aRCRD,LLANO CASTELLANO,AVENIDA,V,1,,,,,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,442098,4481900,40.48389555,-3.684471539,,,,/contenido/entidadesYorganismos/ParquesJardines
5983597,Parque Olof Palme,"Este parque de 48867  m 2  , cuenta con dos zonas claramente diferenciadas separadas por la calle Cerecinos. La zona principal situada entre esta calle y la avenida Rafaela Ybarra está formada por praderas de césped, zonas terrizas, zonas infantiles y una zona canina. Esta zona se encuentra articulada mediante caminos de adoquín y de zahorra. En la zona norte de dicha parte hay un auditorio que enlaza mediante varios tramos de escaleras con una fuente ornamental situada en el centro del parque. La otra zona, situada entre la calle Cerecinos y la calle San Magín, cuenta con zonas terrizas con grandes masas arbustivas que tapizan gran parte de las mismas y en su parte central tiene una pequeña zona estancial. Cerca de los edificios que lindan con la calle Cerecinos cuenta con una zona infantil y una zona de elementos de  3&ordf;  edad.",,Zonas infantiles  Zonas de mayores  Zonas caninas,"Metro: Plaza Elíptica (línea 6 y 11)  Bús: 47 , 60 , 81 , 247",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  48.867  m&sup2;    % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total   de unidades arbóreas: 753 Pino piñonero 21% Plátano de sombra 17% Acacia del Japón 11% Cedro llorón 9%  Arbustos.   N&ordm;  total de unidades arbustivas Espino de fuego 21% Bonetero 17% Adelfa 17%  Macizos arbustivos.  Superficie de macizos arbustivos:438  m&sup2;  Vinca 6% Taray 5% Espino de fuego 5%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5af9053c8718e210VgnVCM1000000b205a0aRCRD,CERECINOS,CALLE,V,1,,,,,MADRID,MADRID,28026,ZOFIO,USERA,439595,4470875,40.384399,-3.712951997,,,,/contenido/entidadesYorganismos/ParquesJardines
5991690,Parque Paseo Muñoz Grandes,Se trata de una zona ajardinada de superficie reducida pero muy céntrica. Se encuentra junto al Paseo que da su nombre y a la histórica Plaza de Toros de Vistalegre. Su jardinería consta de praderas con macizos arbustivos y agrupaciones arbóreas. En esta placita podemos encontrar también varias zonas estanciales principalmente pavimentadas que se sitúan en torno a dos fuentes ornamentales de diferente tamaño e importancia. Junto a todo esto se sitúa una zona de juegos infantiles y una zona canina.,,Zonas infantiles  Zonas caninas,"Bus: 34 , 35",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente    Superficie:  2.750  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas:491 Tilos 39% Madroño 12% Liquidambar 10% Cedro llorón 8%  Macizos arbustivos.  Superficie de macizos arbustivos: 850  m 2   Bonetero rastrero 29% Enebro común 29% Sabina rastrera 25%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bc1fe8cec3be210VgnVCM1000000b205a0aRCRD,MUÑOZ GRANDES,PASEO,V,6,,,,,MADRID,MADRID,28025,VISTA ALEGRE,CARABANCHEL,437314,4470970,40.38508601,-3.73983267,,,,/contenido/entidadesYorganismos/ParquesJardines
5978254,Parque Payaso Fofó,"Parque estructurado en varias alturas, con taludes y extensas praderas naturales y artificiales. Largas alineaciones arboladas en los paseos. Dotado de maravillosas vistas de Madrid.",,Zonas infantiles  Zonas caninas  Instalaciones deportivas,"Bus: 310, 410, 144, 57, 136  RENFE: Asamblea de Madrid - Entrevías.",Conservación :Dirección General de Gestión del Agua yZonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  76844  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.  N&ordm; de unidades arbóreas: 623 Castaño de indias 11% Cerezo-ciruelo 11% Ciprés 10% Chopo del canada 10%  Arbustos.  N&ordm; de unidades arbustivas: 6 Frambueso 33% Espino de fuego 33% Tilo 17%  Macizos arbustivos.  Superficie de macizos arbustivos: 1756  m 2   Santolina 26% Laurel 15% Agracejo 12%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3cadb9566807e210VgnVCM1000000b205a0aRCRD,PAYASO FOFO,CALLE,V,11,,,,,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444096,4471352,40.38901087,-3.659969283,,,,/contenido/entidadesYorganismos/ParquesJardines
5966334,Parque Peñuelas,"Uno de los parques urbanos más utilizado dentro del distrito de Arganzuela con varias zonas infantiles, cuenta además con dos grandes zonas caninas, ubicado sobre un parking, muestra de la integración de las diversas zonas verdes con una ciudad cosmopolita como Madrid.",,Zonas infantiles  Zonas caninas,"Metro: Pirámides (línea 5)  Bus:18, 62",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  27.402  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 389  Castaño de indias 42% Árbol del amor 7% Arce 7% Palmera datilera 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 25 Glicinia japonesa 72% Tuya 16% Picea 8%  Macizos arbustivos.  Superficie total de macizos arbustivos: 2.911 m 2   Taray 28% Madroño 25% Genistas 23%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41b0a2aad983e210VgnVCM2000000c205a0aRCRD,GARGANTILLA,CALLE,V,2,,,,,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,440374,4472490,40.39900396,-3.703926417,,,,/contenido/entidadesYorganismos/ParquesJardines
5995661,Parque Pinar de la Elipa,Gran superficie arbolada atravesada por carril bici y una red de paseos que la convierten en una zona muy utilizada para el paseo. Dispone de unas excepcionales vistas del nudo de O`Donnell y del emblemático Pirulí.,,Zonas infantiles  Instalaciones deportivas,"Bus: 28 , 71 , 110 , 113 , 210",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  14.4715  m 2     Especies predominantes (nombre común)   con respecto a especies principales:    Árboles:   N&ordm;  total de unidades: 6.900  Pino carrasco 47% Pino piñonero 38% Encina 15%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd872e3d07cbe210VgnVCM2000000c205a0aRCRD,FELIX RODRIGUEZ DE LA FUENTE,CALLE,V,26,,,,,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444428,4474657,40.41880649,-3.656346959,,,,/contenido/entidadesYorganismos/ParquesJardines
6007525,Parque Pinar del Rey,"Parque construido en 3 niveles; en el primero, el más cercano a la glorieta Pilar Miró se sitúa un pequeño bar con terraza rodeado de árboles como el ciruelo japonés variedad pisardii y la magnolia grandiflora; a continuación, se encuentra el auditorio al aire libre del parque; el segundo nivel corresponde a una zona terriza rodeada por una alineación de castaños de indias en la que se sitúan las casetas de feria durante las fiestas de la primavera del distrito de Hortaleza; por último, el tercer nivel corresponde a la zona en la que se ubican 2 áreas infantiles y numerosas mesas debajo de agrupaciones de pino piñonero, asociada a esta zona se encuentra la Zona forestal de Pinar del Rey.",Abierto las 24 horas.,Zonas infantiles  Auditorios  Cafetería con terraza,"Bus: 9 , 72 , 87 , 125 , 229",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  30.593  m 2      % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 360 Pino piñonero 51% Castaño de indias 35% Ciruelo rojo 5% Ciprés común 2%  Arbustos.   N&ordm;  total de unidades arbustivas: 20 Fotinia 40% Griñolera 20% Laurentino 15%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.591  m 2   Espino de fuego 59% Adelfa 22% Junípero horizontal 10%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d53460fc97dde210VgnVCM2000000c205a0aRCRD,CANILLAS,CARRETERA,V,1,,,,,MADRID,MADRID,28043,CANILLAS,HORTALEZA,444524,4479611,40.46344113,-3.655648885,,,,/contenido/entidadesYorganismos/ParquesJardines
5985975,Parque Plaza Chozas de Canales,Jardín situado en una zona de intenso tránsito peatonal. Se extiende alrededor de una fuente central rodeada de rosales y praderas de césped donde se sitúan diferentes macizos de arbustos creando intensos contrastes. La zona estancial alberga unos juegos infantiles que junto al resto de elementos y ornamentos invitan a realizar un alto en el camino.,,Zonas infantiles,"Metro: Villaverde Bajo Cruce (línea 3)  Bus: 22, 59, 79, 85, 123, 130",Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  9.423  m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total  de unidades arbóreas:233 Olmo de Siberia 52% Almez 11% Ciruelo rojo 9% Arce 4%  Arbustos.   N&ordm;  total de unidades arbustivas: 12  Griñolera 67% Viburno 25% Ciruelo rojo 9% Adelfa 8%  Macizos arbustivos.  Superficie de macizos arbustivas:2.703  m 2   Cotoneaster 14% Junipero horizontal 11% Fotinia 6%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d56195e7559e210VgnVCM2000000c205a0aRCRD,VILLAVERDE A VALLECAS,CARRETERA,V,10,,,,,MADRID,MADRID,28021,LOS ROSALES,VILLAVERDE,441470,4467350,40.35277787,-3.690539218,,,,/contenido/entidadesYorganismos/ParquesJardines
5986841,Parque Plaza Colonia Oroquieta,"Este parque se caracteriza por una distribución de espacios enfocada claramente al uso del mismo por parte de los usuarios contando con una serie de zonas estanciales, pistas deportivas y zonas infantiles que ocupan la mayor parte de su superficie, perimetrado todo ello por  combinaciones de setos, macizos arbustivos y praderas de césped que generan intensos contrastes en función de la época del año.",,Zonas infantiles  Instalaciones deportivas,"Metro: Villaverde Cruce (línea 3)  Bus: 22, 59, 79, 85, 123, 130",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie :  10.093  m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total  de unidades arbóreas:283 Álamo blanco 34% Aligustre del Japón 17% Pino piñonero 14% Olmo de Siberia 7%  Macizos arbustivos.  Superficie de macizos arbustivas:1.698  m 2   Cotoneaster 24% Coronilla 22% Piracanta 16%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=920907ea5d99e210VgnVCM2000000c205a0aRCRD,VILLAVERDE A VALLECAS,CARRETERA,V,1,,B,,,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441365,4467308,40.35239212,-3.691771736,,,,/contenido/entidadesYorganismos/ParquesJardines
5993732,Parque Plaza de España,"Parque de la zona centro de Madrid con monumento y lámina de agua. Es un lugar muy visitado por turistas y con una localización geográfica muy importante, ya que se encuentra en una de las arterias principales de la ciudad. Alberga muchos meses al año todo tipo de eventos, como mercadillos,  etc .    Otras denominaciones  Jardines de Plaza España",,,"Metro: Plaza España (línea 2 y 3) Bus: 1, 2, 44, 74, C",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  22.353  m2    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 353 Plátano de sombra 34% Ciprés de Arizona 11% Catalpa 6% Ciprés común 8%  Arbustos.   N&ordm;  total de unidades arbustivas :  87  Laurel cerezo 71% Durillo 21% Cotoneaster 3%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.763  m2   Juniperos 59% Cotoneaster 15% Fotinia 2%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5021544198be210VgnVCM2000000c205a0aRCRD,ESPAÑA,PLAZA,V,20,,,,,MADRID,MADRID,28008,ARGUELLES,MONCLOA-ARAVACA,439740,4475239,40.42372251,-3.711657734,,,,/contenido/entidadesYorganismos/ParquesJardines
5985750,Parque Quinta de los Molinos,"Jardín de uso público cuyo origen es una finca de recreo rústico urbana con zonas de explotación agrícola y un marcado carácter mediterráneo, que dispone de edificios y arquitecturas declaradas de alto interés. Cerrado en la totalidad de su perímetro con cinco puertas de acceso, limita al sur con la  C/  Alcalá, al norte con la  C/  Juan Ignacio Luca de Tena, al este con la  Avda.  25 de Septiembre y al oeste con la  C/  Miami. El parque incluye grandes extensiones de arbolado, en el que podemos encontrar una gran cantidad de especies (olivos, pinos, eucaliptos), aunque la estrella del parque son los almendros, que florecen en febrero y marzo, ofreciendo un fantástico espectáculo. El parque está dividido en dos zonas claramente diferenciadas: la zona norte con estilo romántico paisajista y la zona sur de carácter agrícola.",De 6:30 a 22 horas (durante todo el año),Zonas de mayores  Instalaciones deportivas,"Metro: Suanzes (línea 5)  Bus: 77, 104, 105, L5","Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  212.619  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas:   7.688 Almendro 21% Pino carrasco 20% Ciprés común 8% Pino piñonero 7%  Arbustos.   N&ordm;  total de unidades arbustivas: 195 Rosas 10% Lilo 7% Pitosporo 4%  Macizos arbustivos.  Superficie de macizos arbustivos: 38.555  m&sup2;  Lilo 10% Lirios 7% Artemisa 4%       Actividades no permitidas    La recogida de almendras y de flores.    El acceso de perros sueltos.  Las bicicletas han de circular únicamente por los paseos, no por las zonas de plantación y a una velocidad adecuada para no molestar al resto de los usuarios.",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e0264a7f259e210VgnVCM2000000c205a0aRCRD,ALCALA,CALLE,V,527,,,,,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,4470,44771,40.44245749,-3.621709563,,,,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos
5963656,Parque Roma,"Parque de grandes dimensiones situado a la orilla de la M-30, idóneo para pasear por sus paseos delimitados por arbolado de grandes dimensiones. Dispone de 4 recintos de juegos infantiles, un circuito para mayores, un lago y un rocódromo. En él se sitúa un jardín para ciegos y el escudo de Madrid realizado con flor de temporada.",,Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas,"Metro: Saínz de Baranda (línea 6 y 9)  Bus: 30 , 56 , 143",Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  112.052  m 2      % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 2.044 Pino piñonero 23% Chopo del Canadá 11% Pino carrasco 6% Laurel cerezo 17% Tuya oriental 17% Adelfa 13%  Macizos arbustivos.  Superfie de macizos arbustivos: 14.475  m 2    Pitosporo 32% Adelfa 10% Griñolera 9%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=675e280d37e2e210VgnVCM1000000b205a0aRCRD,JUAN ESPLANDIU,CALLE,V,4,,,,,MADRID,MADRID,28007,ESTRELLA,RETIRO,443895,4474395,40.41641041,-3.6626061,,,,/contenido/entidadesYorganismos/ParquesJardines
5995523,Parque Salvador de Madariaga,"Parque situado entre la Mezquita de Madrid y el tanatorio de la Calle 30, posee áreas de césped y arbolado. Como elemento distintivo de otros parques de Madrid, posee una pista de frontenis. Recientemente una pasarela peatonal que salva la  Avda . de la Paz une el parque con su vecino parque de Breogán.     Otras denominaciones  Parque de la mezquita. Parque del tanatorio",,Zonas infantiles  Instalaciones deportivas,"Bus: 21 , 48 , 53",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  8.672  m 2     % Especies predominantes (nombre común) con respecto a especies principales:    Árboles.   N&ordm;  total de unidades aróreas: 176 Pino piñonero 40% Ciruelo rojo 26% Peral 8% Falsa acacia 7%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51f610b32d9be210VgnVCM2000000c205a0aRCRD,SALVADOR DE MADARIAGA,CALLE,V,9,,,,,MADRID,MADRID,28027,SAN PASCUAL,CIUDAD LINEAL,444377,4476942,40.43938758,-3.657148413,,,,/contenido/entidadesYorganismos/ParquesJardines
5985083,Parque San Blas. El Paraíso,"Se trata del mayor parque del Distrito de San Blas, en cuanto a superficie, arbolado e instalaciones. Se puede recorrer en su totalidad de una forma rápida y sencilla, ya que ademas de los viales de áridos que lo atraviesan, dispone de un circuito deportivo, y de un carril-bici a lo largo de toda su longitud. En su parte central se encuentra un moderno auditorio de reciente inauguración, sobre el que giran las Fiestas del Distrito. Dispone de amplias praderas y arbolado de gran porte que proporciona sombra a grandes zonas, por lo que es un parque muy concurrido. También cuenta con doce áreas infantiles, dos pistas de petanca, una de patinaje, y un circuito biosaludable para personas mayores. El equipamiento del parque se completa con dos fuentes ornamentales, un reloj de sol y una pérgola con plantas trepadoras.",,Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Auditorios  Reloj de sol  Fuentes ornamentales,"Metro: Simancas (línea 7)  Bus: 38, 109 y L7","Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  167.106  m 2          % Especies predominantes (nombre común)% con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 2.603 Pino piñonero 31% Plátano común 25% Tuya occidental 8% Acacia del Japón 6%  Arbustos.   N&ordm;  total de unidades arbustivas: 164  Espino de fuego 36% Tuya oriental 16% Ciruelo rojo 12%  Macizos arbustivos.  Superficie de macizos arbustivos: 3.197  m 2    Espino de fuego 29% Cotoneaster 7% Cornejo 6%     Enclaves de especial significación:  Auditorio.  Avda.  de Arcentales  s/n.  Inaugurado en el año 2007, con un original                   diseño es el centro de las fiestas del distrito. Fuente ornamental. Localizada entre el auditorio y la  Gta.  de Arcentales.  Reloj de sol.  Avda.  de Arcentales  c/v   Hnos  Garcia Noblejas",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9967511f3649e210VgnVCM2000000c205a0aRCRD,ARCENTALES,AVENIDA,V,4,,,,,MADRID,MADRID,28037,HELLIN,SAN BLAS-CANILLEJAS,447335,4475875,40.42996841,-3.622184001,,,,/contenido/entidadesYorganismos/ParquesJardines
5963115,Parque San José de Calasanz (Jardines de Joaquín María López),"Parque situado sobre un aparcamiento en la calle Joaquín María López, por lo que tiene una zona pavimentada con grandes masas arbustivas y árboles de sombra. Está dotado de una zona infantil compuesta por el mismo tipo de plantación (diseño de macizos arbustivos y árboles de sombra) que permite aislar del tráfico rodado de las calles adyacentes.",,Zona Infantil,"Bus: 2, 16, 61, 202",Conservación :Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  1.831  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 49 Plátano de sombra 61% Ciruelo rojo 39%  Arbustos.   N&ordm;  total de unidades arbustivas: 3  Aralia 33% Hiedra 33% Escalonia 33%  Macizos arbustivos.  Superficie de macizos arbustivos: 891  m 2    Junípero horizontal 26% Laurentino 24% Abelia 17%,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7898311dbbd2e210VgnVCM2000000c205a0aRCRD,JOAQUIN MARIA LOPEZ,CALLE,V,39,,,,,MADRID,MADRID,28015,GAZTAMBIDE,CHAMBERI,439504,4476783,40.43761437,-3.714586774,,,,/contenido/entidadesYorganismos/ParquesJardines
