Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);Precipitación (l/m2);Tº (ºC);V.vien (m/s)
27/07/2017;04:00;2;20;Muy buena / Oso ona;23;25;Muy buena / Oso ona;4;Muy buena / Oso ona;102;94;0;16,2;0,71
27/07/2017;03:00;1;15;Muy buena / Oso ona;16;23;Muy buena / Oso ona;5;Muy buena / Oso ona;114;94;0;16,3;0,28
27/07/2017;02:00;1;18;Muy buena / Oso ona;19;25;Muy buena / Oso ona;2;Muy buena / Oso ona;56;93;0;16,7;0,15
27/07/2017;01:00;1;20;Muy buena / Oso ona;21;23;Muy buena / Oso ona;2;Muy buena / Oso ona;297;91;0;17,1;0,46
26/07/2017;24:00;1;22;Muy buena / Oso ona;23;18;Muy buena / Oso ona;2;Muy buena / Oso ona;31;91;0;17,1;0,13
26/07/2017;23:00;1;21;Muy buena / Oso ona;22;16;Muy buena / Oso ona;3;Muy buena / Oso ona;85;89;0;17,6;0,19
26/07/2017;22:00;1;11;Muy buena / Oso ona;12;17;Muy buena / Oso ona;2;Muy buena / Oso ona;221;88;0;18,1;0,25
26/07/2017;21:00;1;17;Muy buena / Oso ona;18;17;Muy buena / Oso ona;2;Muy buena / Oso ona;255;88;0;18,2;1,06
26/07/2017;20:00;1;26;Muy buena / Oso ona;27;15;Muy buena / Oso ona;2;Muy buena / Oso ona;301;85;0;18,8;1,63
26/07/2017;19:00;1;19;Muy buena / Oso ona;21;15;Muy buena / Oso ona;2;Muy buena / Oso ona;309;81;0;19,9;2,4
26/07/2017;18:00;2;15;Muy buena / Oso ona;17;18;Muy buena / Oso ona;2;Muy buena / Oso ona;305;79;0;20,2;2,43
26/07/2017;17:00;2;14;Muy buena / Oso ona;17;15;Muy buena / Oso ona;2;Muy buena / Oso ona;309;79;0;20,5;3,29
26/07/2017;16:00;2;11;Muy buena / Oso ona;14;16;Muy buena / Oso ona;2;Muy buena / Oso ona;306;78;0;20,8;3,49
26/07/2017;15:00;2;11;Muy buena / Oso ona;14;17;Muy buena / Oso ona;3;Muy buena / Oso ona;314;77;0;20,8;3,53
26/07/2017;14:00;3;11;Muy buena / Oso ona;15;12;Muy buena / Oso ona;4;Muy buena / Oso ona;309;75;0;20,8;4,03
26/07/2017;13:00;4;18;Muy buena / Oso ona;24;11;Muy buena / Oso ona;4;Muy buena / Oso ona;313;72;0;20,9;4,23
26/07/2017;12:00;5;22;Muy buena / Oso ona;30;15;Muy buena / Oso ona;4;Muy buena / Oso ona;312;69;0;21,1;3,73
26/07/2017;11:00;9;26;Muy buena / Oso ona;40;15;Muy buena / Oso ona;3;Muy buena / Oso ona;296;64;0;21,6;1,39
26/07/2017;10:00;17;36;Muy buena / Oso ona;62;18;Muy buena / Oso ona;2;Muy buena / Oso ona;92;68;0;20,4;1,36
26/07/2017;09:00;28;39;Muy buena / Oso ona;82;25;Muy buena / Oso ona;3;Muy buena / Oso ona;84;75;0;19;1,66
26/07/2017;08:00;46;45;Muy buena / Oso ona;115;21;Muy buena / Oso ona;3;Muy buena / Oso ona;89;81;0;17,7;1,14
26/07/2017;07:00;63;47;Muy buena / Oso ona;143;17;Muy buena / Oso ona;3;Muy buena / Oso ona;89;90;0;15,6;1,05
26/07/2017;06:00;29;46;Muy buena / Oso ona;90;12;Muy buena / Oso ona;3;Muy buena / Oso ona;63;91;0;15,1;0,36
26/07/2017;05:00;3;30;Muy buena / Oso ona;34;7;Muy buena / Oso ona;2;Muy buena / Oso ona;90;92;0;14,8;0,44
26/07/2017;04:00;1;7;Muy buena / Oso ona;8;8;Muy buena / Oso ona;2;Muy buena / Oso ona;297;91;0;15,2;1,17
26/07/2017;03:00;1;6;Muy buena / Oso ona;7;10;Muy buena / Oso ona;3;Muy buena / Oso ona;295;89;0;15,7;1,67
26/07/2017;02:00;1;5;Muy buena / Oso ona;6;9;Muy buena / Oso ona;3;Muy buena / Oso ona;283;83;0;16,9;1,52
26/07/2017;01:00;1;6;Muy buena / Oso ona;7;7;Muy buena / Oso ona;3;Muy buena / Oso ona;278;82;0;17,3;1,77
25/07/2017;24:00;1;5;Muy buena / Oso ona;6;5;Muy buena / Oso ona;2;Muy buena / Oso ona;277;83;0;17,3;1,3
25/07/2017;23:00;1;10;Muy buena / Oso ona;11;9;Muy buena / Oso ona;2;Muy buena / Oso ona;274;84;0;17,1;1,26
25/07/2017;22:00;1;16;Muy buena / Oso ona;17;9;Muy buena / Oso ona;2;Muy buena / Oso ona;273;83;0;17,4;1,32
25/07/2017;21:00;1;16;Muy buena / Oso ona;17;8;Muy buena / Oso ona;2;Muy buena / Oso ona;275;83;0;17,7;1,93
25/07/2017;20:00;1;7;Muy buena / Oso ona;8;11;Muy buena / Oso ona;2;Muy buena / Oso ona;289;82;0;18,1;3,68
25/07/2017;19:00;1;7;Muy buena / Oso ona;8;7;Muy buena / Oso ona;2;Muy buena / Oso ona;301;79;0;18,7;4,29
25/07/2017;18:00;1;3;Muy buena / Oso ona;5;5;Muy buena / Oso ona;2;Muy buena / Oso ona;298;77;0;19;4,92
25/07/2017;17:00;1;4;Muy buena / Oso ona;5;5;Muy buena / Oso ona;2;Muy buena / Oso ona;302;79;0;19,2;4,8
25/07/2017;16:00;1;2;Muy buena / Oso ona;4;7;Muy buena / Oso ona;2;Muy buena / Oso ona;298;79;0;19,2;6,13
25/07/2017;15:00;1;3;Muy buena / Oso ona;5;9;Muy buena / Oso ona;2;Muy buena / Oso ona;299;81;0;18,8;5,76
25/07/2017;14:00;1;5;Muy buena / Oso ona;6;7;Muy buena / Oso ona;3;Muy buena / Oso ona;299;81;0;18,8;5,54
25/07/2017;13:00;2;10;Muy buena / Oso ona;12;9;Muy buena / Oso ona;2;Muy buena / Oso ona;293;83;0;18,3;4,98
25/07/2017;12:00;1;11;Muy buena / Oso ona;12;7;Muy buena / Oso ona;3;Muy buena / Oso ona;300;80;0;18,6;4,89
25/07/2017;11:00;2;7;Muy buena / Oso ona;10;6;Muy buena / Oso ona;3;Muy buena / Oso ona;291;77;0;19,3;5,77
25/07/2017;10:00;1;8;Muy buena / Oso ona;9;6;Muy buena / Oso ona;2;Muy buena / Oso ona;283;80;0;18,6;4,97
25/07/2017;09:00;1;7;Muy buena / Oso ona;8;5;Muy buena / Oso ona;2;Muy buena / Oso ona;287;82;0;18,1;4,78
25/07/2017;08:00;1;6;Muy buena / Oso ona;7;6;Muy buena / Oso ona;3;Muy buena / Oso ona;280;86;0;17;3,59
25/07/2017;07:00;1;4;Muy buena / Oso ona;5;7;Muy buena / Oso ona;3;Muy buena / Oso ona;278;88;0;16,4;3,84
25/07/2017;06:00;1;5;Muy buena / Oso ona;6;4;Muy buena / Oso ona;3;Muy buena / Oso ona;273;85;0;16,4;3,3
25/07/2017;05:00;1;4;Muy buena / Oso ona;5;6;Muy buena / Oso ona;3;Muy buena / Oso ona;272;85;0;16,2;2
25/07/2017;04:00;1;2;Muy buena / Oso ona;4;7;Muy buena / Oso ona;3;Muy buena / Oso ona;270;88;0;16,4;2,71
25/07/2017;03:00;1;3;Muy buena / Oso ona;5;7;Muy buena / Oso ona;3;Muy buena / Oso ona;277;89;0;16,6;3,32
25/07/2017;02:00;1;2;Muy buena / Oso ona;4;7;Muy buena / Oso ona;3;Muy buena / Oso ona;279;89;0;16,9;4,16
25/07/2017;01:00;1;3;Muy buena / Oso ona;5;6;Muy buena / Oso ona;3;Muy buena / Oso ona;279;92;0;16,7;3,57
24/07/2017;24:00;1;6;Muy buena / Oso ona;7;6;Muy buena / Oso ona;2;Muy buena / Oso ona;280;94;0,1;16,6;4,75
24/07/2017;23:00;1;8;Muy buena / Oso ona;9;4;Muy buena / Oso ona;2;Muy buena / Oso ona;280;94;0,1;16,8;4,08
24/07/2017;22:00;1;9;Muy buena / Oso ona;10;6;Muy buena / Oso ona;2;Muy buena / Oso ona;282;93;0;16,9;3,73
24/07/2017;21:00;1;13;Muy buena / Oso ona;14;8;Muy buena / Oso ona;2;Muy buena / Oso ona;279;94;0;16,7;3,07
24/07/2017;20:00;1;11;Muy buena / Oso ona;12;4;Muy buena / Oso ona;2;Muy buena / Oso ona;284;96;0,2;16,7;5,77
24/07/2017;19:00;1;8;Muy buena / Oso ona;9;4;Muy buena / Oso ona;2;Muy buena / Oso ona;285;97;0,1;17,1;4,43
24/07/2017;18:00;1;9;Muy buena / Oso ona;10;5;Muy buena / Oso ona;2;Muy buena / Oso ona;296;96;0,1;17,5;4,57
24/07/2017;17:00;1;8;Muy buena / Oso ona;9;6;Muy buena / Oso ona;2;Muy buena / Oso ona;299;94;0,4;17,9;7,15
24/07/2017;16:00;1;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona;2;Muy buena / Oso ona;298;91;0;18,7;8,42
24/07/2017;15:00;2;6;Muy buena / Oso ona;8;5;Muy buena / Oso ona;2;Muy buena / Oso ona;296;89;0;19,1;7,19
24/07/2017;14:00;2;6;Muy buena / Oso ona;8;4;Muy buena / Oso ona;2;Muy buena / Oso ona;296;90;0;18,8;7,87
24/07/2017;13:00;2;7;Muy buena / Oso ona;10;5;Muy buena / Oso ona;2;Muy buena / Oso ona;293;86;0;19,4;7,82
24/07/2017;12:00;3;6;Muy buena / Oso ona;10;5;Muy buena / Oso ona;3;Muy buena / Oso ona;289;91;0;18,9;8
24/07/2017;11:00;3;9;Muy buena / Oso ona;14;3;Muy buena / Oso ona;2;Muy buena / Oso ona;287;96;0,1;17,8;6,98
24/07/2017;10:00;2;9;Muy buena / Oso ona;12;4;Muy buena / Oso ona;3;Muy buena / Oso ona;294;92;0,4;18,2;6,84
24/07/2017;09:00;3;11;Muy buena / Oso ona;15;4;Muy buena / Oso ona;3;Muy buena / Oso ona;288;91;0;18,5;6,79
24/07/2017;08:00;3;12;Muy buena / Oso ona;16;5;Muy buena / Oso ona;3;Muy buena / Oso ona;286;92;0;18,1;6,58
24/07/2017;07:00;2;11;Muy buena / Oso ona;15;3;Muy buena / Oso ona;3;Muy buena / Oso ona;281;93;0;17,6;6,04
24/07/2017;06:00;1;11;Muy buena / Oso ona;12;2;Muy buena / Oso ona;2;Muy buena / Oso ona;282;94;0;17,4;6,61
24/07/2017;05:00;1;4;Muy buena / Oso ona;6;2;Muy buena / Oso ona;2;Muy buena / Oso ona;288;96;0,2;17,8;7,78
24/07/2017;04:00;1;4;Muy buena / Oso ona;5;3;Muy buena / Oso ona;2;Muy buena / Oso ona;285;96;0,1;18,3;7,79
24/07/2017;03:00;1;4;Muy buena / Oso ona;6;4;Muy buena / Oso ona;2;Muy buena / Oso ona;289;93;0;18,9;4,86
24/07/2017;02:00;1;4;Muy buena / Oso ona;6;3;Muy buena / Oso ona;2;Muy buena / Oso ona;285;95;0,3;18,6;4,81
24/07/2017;01:00;1;2;Muy buena / Oso ona;4;5;Muy buena / Oso ona;3;Muy buena / Oso ona;285;92;0,1;19;4,77
23/07/2017;24:00;1;5;Muy buena / Oso ona;6;3;Muy buena / Oso ona;4;Muy buena / Oso ona;288;91;0;19,3;5,86
23/07/2017;23:00;1;10;Muy buena / Oso ona;11;5;Muy buena / Oso ona;4;Muy buena / Oso ona;285;84;0;20;4,05
23/07/2017;22:00;1;12;Muy buena / Oso ona;13;10;Muy buena / Oso ona;4;Muy buena / Oso ona;283;77;0;20,4;2,5
23/07/2017;21:00;1;15;Muy buena / Oso ona;16;12;Muy buena / Oso ona;2;Muy buena / Oso ona;293;77;0;20;1,69
23/07/2017;20:00;1;12;Muy buena / Oso ona;13;10;Muy buena / Oso ona;2;Muy buena / Oso ona;297;77;0;19,7;1,09
23/07/2017;19:00;1;8;Muy buena / Oso ona;9;8;Muy buena / Oso ona;2;Muy buena / Oso ona;297;74;0;20,2;3,11
23/07/2017;18:00;1;6;Muy buena / Oso ona;7;12;Muy buena / Oso ona;3;Muy buena / Oso ona;296;69;0;20,6;3,18
23/07/2017;17:00;1;2;Muy buena / Oso ona;4;14;Muy buena / Oso ona;3;Muy buena / Oso ona;292;71;0;20,3;4,15
23/07/2017;16:00;1;2;Muy buena / Oso ona;4;16;Muy buena / Oso ona;3;Muy buena / Oso ona;299;71;0;20,6;4,44
23/07/2017;15:00;1;5;Muy buena / Oso ona;7;15;Muy buena / Oso ona;4;Muy buena / Oso ona;312;72;0;21;4,01
23/07/2017;14:00;1;7;Muy buena / Oso ona;8;15;Muy buena / Oso ona;3;Muy buena / Oso ona;316;72;0;20,9;3,27
23/07/2017;13:00;1;4;Muy buena / Oso ona;6;17;Muy buena / Oso ona;3;Muy buena / Oso ona;305;75;0;20,1;3,43
23/07/2017;12:00;1;5;Muy buena / Oso ona;6;11;Muy buena / Oso ona;4;Muy buena / Oso ona;305;73;0;20,1;4,87
23/07/2017;11:00;1;5;Muy buena / Oso ona;6;13;Muy buena / Oso ona;6;Muy buena / Oso ona;313;63;0;20,7;3,82
23/07/2017;10:00;1;8;Muy buena / Oso ona;9;12;Muy buena / Oso ona;8;Muy buena / Oso ona;304;67;0;20,2;1,67
23/07/2017;09:00;2;8;Muy buena / Oso ona;10;7;Muy buena / Oso ona;11;Muy buena / Oso ona;304;67;0;19,9;1,81
23/07/2017;08:00;5;16;Muy buena / Oso ona;23;7;Muy buena / Oso ona;4;Muy buena / Oso ona;330;72;0;19,1;0,29
23/07/2017;07:00;2;9;Muy buena / Oso ona;11;7;Muy buena / Oso ona;2;Muy buena / Oso ona;326;80;0;17,2;0,2
23/07/2017;06:00;1;10;Muy buena / Oso ona;11;9;Muy buena / Oso ona;2;Muy buena / Oso ona;96;82;0;16,7;0,54
23/07/2017;05:00;1;10;Muy buena / Oso ona;11;8;Muy buena / Oso ona;2;Muy buena / Oso ona;320;81;0;17;0,24
23/07/2017;04:00;1;8;Muy buena / Oso ona;9;7;Muy buena / Oso ona;2;Muy buena / Oso ona;58;81;0;17,1;0,41
23/07/2017;03:00;1;3;Muy buena / Oso ona;5;8;Muy buena / Oso ona;2;Muy buena / Oso ona;317;83;0;16,9;0,41
23/07/2017;02:00;1;4;Muy buena / Oso ona;5;7;Muy buena / Oso ona;3;Muy buena / Oso ona;283;80;0;17,3;1,47
23/07/2017;01:00;1;4;Muy buena / Oso ona;5;9;Muy buena / Oso ona;3;Muy buena / Oso ona;277;78;0;17,7;1,94
22/07/2017;24:00;1;4;Muy buena / Oso ona;5;12;Muy buena / Oso ona;3;Muy buena / Oso ona;280;79;0;17,7;2,21
22/07/2017;23:00;1;7;Muy buena / Oso ona;8;10;Muy buena / Oso ona;3;Muy buena / Oso ona;305;77;0;18;1,51
22/07/2017;22:00;1;7;Muy buena / Oso ona;8;8;Muy buena / Oso ona;3;Muy buena / Oso ona;292;79;0;17,9;2,13
22/07/2017;21:00;1;6;Muy buena / Oso ona;7;8;Muy buena / Oso ona;3;Muy buena / Oso ona;289;82;0;17,7;3,07
22/07/2017;20:00;1;7;Muy buena / Oso ona;8;7;Muy buena / Oso ona;3;Muy buena / Oso ona;280;81;0;17,9;3,45
22/07/2017;19:00;1;11;Muy buena / Oso ona;12;11;Muy buena / Oso ona;3;Muy buena / Oso ona;282;84;0;17,7;2,77
22/07/2017;18:00;1;10;Muy buena / Oso ona;11;6;Muy buena / Oso ona;2;Muy buena / Oso ona;289;85;0;18;4,66
22/07/2017;17:00;1;8;Muy buena / Oso ona;9;5;Muy buena / Oso ona;2;Muy buena / Oso ona;292;86;0;18,3;6,04
22/07/2017;16:00;1;5;Muy buena / Oso ona;6;10;Muy buena / Oso ona;2;Muy buena / Oso ona;299;85;0;18,9;6,62
22/07/2017;15:00;1;4;Muy buena / Oso ona;5;8;Muy buena / Oso ona;2;Muy buena / Oso ona;298;84;0;19,5;6,69
22/07/2017;14:00;1;2;Muy buena / Oso ona;4;10;Muy buena / Oso ona;2;Muy buena / Oso ona;298;82;0;20,1;7,08
22/07/2017;13:00;1;5;Muy buena / Oso ona;7;14;Muy buena / Oso ona;3;Muy buena / Oso ona;301;84;0;20,1;5,59
22/07/2017;12:00;2;10;Muy buena / Oso ona;12;14;Muy buena / Oso ona;5;Muy buena / Oso ona;306;64;0;22;5,49
22/07/2017;11:00;6;17;Muy buena / Oso ona;25;18;Muy buena / Oso ona;4;Muy buena / Oso ona;88;57;0;22,8;1,93
22/07/2017;10:00;17;28;Muy buena / Oso ona;54;20;Muy buena / Oso ona;3;Muy buena / Oso ona;99;68;0;20,8;1,66
22/07/2017;09:00;23;27;Muy buena / Oso ona;61;18;Muy buena / Oso ona;3;Muy buena / Oso ona;87;78;0;18,5;1,54
22/07/2017;08:00;19;22;Muy buena / Oso ona;51;13;Muy buena / Oso ona;3;Muy buena / Oso ona;96;88;0;16;1,31
22/07/2017;07:00;15;23;Muy buena / Oso ona;46;13;Muy buena / Oso ona;3;Muy buena / Oso ona;88;93;0;14,5;1,51
22/07/2017;06:00;15;29;Muy buena / Oso ona;52;14;Muy buena / Oso ona;3;Muy buena / Oso ona;89;96;0;14;1,83
22/07/2017;05:00;7;29;Muy buena / Oso ona;39;12;Muy buena / Oso ona;3;Muy buena / Oso ona;93;96;0;14,1;2,01
22/07/2017;04:00;4;27;Muy buena / Oso ona;33;12;Muy buena / Oso ona;3;Muy buena / Oso ona;91;96;0;14,2;1,91
22/07/2017;03:00;10;34;Muy buena / Oso ona;48;13;Muy buena / Oso ona;3;Muy buena / Oso ona;94;96;0;14,7;1,57
22/07/2017;02:00;3;34;Muy buena / Oso ona;38;11;Muy buena / Oso ona;3;Muy buena / Oso ona;88;94;0;15,3;1,34
22/07/2017;01:00;3;35;Muy buena / Oso ona;39;15;Muy buena / Oso ona;2;Muy buena / Oso ona;82;93;0;15,5;1,18
21/07/2017;24:00;9;40;Muy buena / Oso ona;53;15;Muy buena / Oso ona;3;Muy buena / Oso ona;90;93;0;15,8;1,6
21/07/2017;23:00;1;20;Muy buena / Oso ona;22;9;Muy buena / Oso ona;3;Muy buena / Oso ona;104;89;0;16,4;0,63
21/07/2017;22:00;2;27;Muy buena / Oso ona;30;13;Muy buena / Oso ona;2;Muy buena / Oso ona;229;89;0;16,6;0,4
21/07/2017;21:00;7;39;Muy buena / Oso ona;49;11;Muy buena / Oso ona;2;Muy buena / Oso ona;102;89;0;16,7;1,61
21/07/2017;20:00;3;22;Muy buena / Oso ona;25;7;Muy buena / Oso ona;2;Muy buena / Oso ona;119;84;0;17,5;0,74
21/07/2017;19:00;2;18;Muy buena / Oso ona;21;6;Muy buena / Oso ona;2;Muy buena / Oso ona;308;82;0;18,3;1,51
21/07/2017;18:00;2;14;Muy buena / Oso ona;17;8;Muy buena / Oso ona;2;Muy buena / Oso ona;308;82;0;18,5;2,06
21/07/2017;17:00;1;6;Muy buena / Oso ona;8;8;Muy buena / Oso ona;2;Muy buena / Oso ona;299;84;0;18,3;3,81
21/07/2017;16:00;2;6;Muy buena / Oso ona;9;7;Muy buena / Oso ona;2;Muy buena / Oso ona;302;85;0;18,4;4,52
21/07/2017;15:00;2;8;Muy buena / Oso ona;10;6;Muy buena / Oso ona;2;Muy buena / Oso ona;307;86;0;17,8;4,27
21/07/2017;14:00;2;9;Muy buena / Oso ona;12;9;Muy buena / Oso ona;2;Muy buena / Oso ona;309;90;0;17,2;4,4
21/07/2017;13:00;3;12;Muy buena / Oso ona;17;7;Muy buena / Oso ona;3;Muy buena / Oso ona;307;88;0;17,2;4,07
21/07/2017;12:00;3;10;Muy buena / Oso ona;15;5;Muy buena / Oso ona;3;Muy buena / Oso ona;306;94;0;16,6;3,72
21/07/2017;11:00;4;11;Muy buena / Oso ona;18;5;Muy buena / Oso ona;2;Muy buena / Oso ona;289;97;0;15,8;3,41
21/07/2017;10:00;4;11;Muy buena / Oso ona;16;7;Muy buena / Oso ona;2;Muy buena / Oso ona;306;96;0;15,7;3,37
21/07/2017;09:00;3;18;Muy buena / Oso ona;23;7;Muy buena / Oso ona;3;Muy buena / Oso ona;304;89;0,1;16,6;2,25
21/07/2017;08:00;4;20;Muy buena / Oso ona;26;10;Muy buena / Oso ona;3;Muy buena / Oso ona;293;84;0;17;1,31
21/07/2017;07:00;10;31;Muy buena / Oso ona;47;9;Muy buena / Oso ona;3;Muy buena / Oso ona;277;86;0;16,7;1
21/07/2017;06:00;6;30;Muy buena / Oso ona;39;7;Muy buena / Oso ona;3;Muy buena / Oso ona;319;89;0;16,5;0,32
21/07/2017;05:00;1;14;Muy buena / Oso ona;15;7;Muy buena / Oso ona;2;Muy buena / Oso ona;281;87;0;16,4;0,46
21/07/2017;04:00;1;10;Muy buena / Oso ona;11;4;Muy buena / Oso ona;2;Muy buena / Oso ona;285;91;0;16;1,12
21/07/2017;03:00;1;8;Muy buena / Oso ona;9;4;Muy buena / Oso ona;2;Muy buena / Oso ona;288;94;0;15,6;1,85
21/07/2017;02:00;1;5;Muy buena / Oso ona;6;8;Muy buena / Oso ona;2;Muy buena / Oso ona;273;93;0;15,8;1,21
21/07/2017;01:00;1;22;Muy buena / Oso ona;23;9;Muy buena / Oso ona;3;Muy buena / Oso ona;298;88;0;16,6;1,19
20/07/2017;24:00;1;22;Muy buena / Oso ona;23;12;Muy buena / Oso ona;3;Muy buena / Oso ona;46;83;0;17,3;0,35
20/07/2017;23:00;1;17;Muy buena / Oso ona;18;12;Muy buena / Oso ona;2;Muy buena / Oso ona;328;80;0;17,4;0,25
20/07/2017;22:00;1;21;Muy buena / Oso ona;22;13;Muy buena / Oso ona;2;Muy buena / Oso ona;284;81;0;17,4;1,46
20/07/2017;21:00;1;29;Muy buena / Oso ona;30;11;Muy buena / Oso ona;2;Muy buena / Oso ona;297;79;0;17,6;1,38
20/07/2017;20:00;1;19;Muy buena / Oso ona;20;9;Muy buena / Oso ona;2;Muy buena / Oso ona;295;78;0;17,8;1,3
20/07/2017;19:00;1;13;Muy buena / Oso ona;14;7;Muy buena / Oso ona;2;Muy buena / Oso ona;293;76;0;18;2,01
20/07/2017;18:00;2;18;Muy buena / Oso ona;20;7;Muy buena / Oso ona;2;Muy buena / Oso ona;294;76;0;18;2,43
20/07/2017;17:00;2;12;Muy buena / Oso ona;14;6;Muy buena / Oso ona;2;Muy buena / Oso ona;299;76;0;18,2;3,91
20/07/2017;16:00;1;10;Muy buena / Oso ona;11;10;Muy buena / Oso ona;2;Muy buena / Oso ona;300;78;0;18,3;4,44
20/07/2017;15:00;1;8;Muy buena / Oso ona;9;11;Muy buena / Oso ona;2;Muy buena / Oso ona;297;79;0;18,2;4,32
20/07/2017;14:00;1;7;Muy buena / Oso ona;8;10;Muy buena / Oso ona;2;Muy buena / Oso ona;295;78;0;18,2;4,07
20/07/2017;13:00;2;7;Muy buena / Oso ona;9;3;Muy buena / Oso ona;2;Muy buena / Oso ona;284;80;0;18;2,05
20/07/2017;12:00;2;9;Muy buena / Oso ona;11;2;Muy buena / Oso ona;2;Muy buena / Oso ona;294;90;0;16,6;4,23
20/07/2017;11:00;4;12;Muy buena / Oso ona;17;3;Muy buena / Oso ona;2;Muy buena / Oso ona;303;90;0;17,2;4,69
20/07/2017;10:00;3;13;Muy buena / Oso ona;18;5;Muy buena / Oso ona;2;Muy buena / Oso ona;299;93;0;16,6;3,49
20/07/2017;09:00;2;8;Muy buena / Oso ona;11;3;Muy buena / Oso ona;2;Muy buena / Oso ona;298;97;0;15,8;4,26
20/07/2017;08:00;1;10;Muy buena / Oso ona;11;3;Muy buena / Oso ona;2;Muy buena / Oso ona;293;99;0,2;15,7;5,1
20/07/2017;07:00;1;11;Muy buena / Oso ona;12;3;Muy buena / Oso ona;2;Muy buena / Oso ona;297;99;0,2;15,7;5,58
20/07/2017;06:00;3;18;Muy buena / Oso ona;22;3;Muy buena / Oso ona;2;Muy buena / Oso ona;288;98;0;16;1,68
20/07/2017;05:00;1;10;Muy buena / Oso ona;11;6;Muy buena / Oso ona;2;Muy buena / Oso ona;285;97;0,1;16,2;3,06
20/07/2017;04:00;1;4;Muy buena / Oso ona;6;5;Muy buena / Oso ona;2;Muy buena / Oso ona;275;95;0;16,5;1,68
20/07/2017;03:00;1;2;Muy buena / Oso ona;4;5;Muy buena / Oso ona;2;Muy buena / Oso ona;280;95;0;16,7;1,74
20/07/2017;02:00;1;3;Muy buena / Oso ona;5;4;Muy buena / Oso ona;2;Muy buena / Oso ona;279;93;0,1;17,1;2,62
20/07/2017;01:00;1;6;Muy buena / Oso ona;7;5;Muy buena / Oso ona;2;Muy buena / Oso ona;291;88;0;17,9;3,56
19/07/2017;24:00;1;5;Muy buena / Oso ona;6;4;Muy buena / Oso ona;2;Muy buena / Oso ona;285;88;0;18;3,45
19/07/2017;23:00;1;7;Muy buena / Oso ona;8;4;Muy buena / Oso ona;2;Muy buena / Oso ona;286;83;0;18,8;4,55
19/07/2017;22:00;1;4;Muy buena / Oso ona;5;4;Muy buena / Oso ona;2;Muy buena / Oso ona;284;81;0;19;3,31
19/07/2017;21:00;1;7;Muy buena / Oso ona;8;7;Muy buena / Oso ona;2;Muy buena / Oso ona;280;90;0;18,2;4,17
19/07/2017;20:00;1;7;Muy buena / Oso ona;8;10;Muy buena / Oso ona;2;Muy buena / Oso ona;293;89;0;18,9;6,82
19/07/2017;19:00;1;15;Muy buena / Oso ona;16;13;Muy buena / Oso ona;2;Muy buena / Oso ona;305;70;0;22;2,27
19/07/2017;18:00;1;9;Muy buena / Oso ona;10;11;Muy buena / Oso ona;2;Muy buena / Oso ona;321;66;0;22,9;1,44
19/07/2017;17:00;1;10;Muy buena / Oso ona;11;13;Muy buena / Oso ona;2;Muy buena / Oso ona;303;63;0;23,5;2,33
19/07/2017;16:00;1;8;Muy buena / Oso ona;9;14;Muy buena / Oso ona;2;Muy buena / Oso ona;323;63;0;23,7;1,51
19/07/2017;15:00;1;9;Muy buena / Oso ona;10;14;Muy buena / Oso ona;2;Muy buena / Oso ona;342;65;0;23,5;2,25
19/07/2017;14:00;1;10;Muy buena / Oso ona;11;18;Muy buena / Oso ona;2;Muy buena / Oso ona;299;65;0;23,7;3,16
19/07/2017;13:00;2;11;Muy buena / Oso ona;14;23;Muy buena / Oso ona;2;Muy buena / Oso ona;301;64;0;23,8;3,5
19/07/2017;12:00;4;18;Muy buena / Oso ona;23;37;Muy buena / Oso ona;2;Muy buena / Oso ona;322;69;0;23,7;2,13
19/07/2017;11:00;10;34;Muy buena / Oso ona;48;39;Muy buena / Oso ona;2;Muy buena / Oso ona;85;73;0;23;1,9
19/07/2017;10:00;8;27;Muy buena / Oso ona;38;34;Muy buena / Oso ona;2;Muy buena / Oso ona;87;77;0;21,6;1,46
19/07/2017;09:00;2;16;Muy buena / Oso ona;18;30;Muy buena / Oso ona;2;Muy buena / Oso ona;302;84;0;20,1;1,31
19/07/2017;08:00;2;16;Muy buena / Oso ona;18;24;Muy buena / Oso ona;2;Muy buena / Oso ona;306;84;0;20;1,6
19/07/2017;07:00;4;36;Muy buena / Oso ona;41;24;Muy buena / Oso ona;2;Muy buena / Oso ona;304;86;0;19,5;0,82
19/07/2017;06:00;2;35;Muy buena / Oso ona;38;23;Muy buena / Oso ona;2;Muy buena / Oso ona;283;87;0;19,2;0,96
19/07/2017;05:00;1;16;Muy buena / Oso ona;17;19;Muy buena / Oso ona;2;Muy buena / Oso ona;283;84;0;19,2;0,36
19/07/2017;04:00;1;8;Muy buena / Oso ona;9;25;Muy buena / Oso ona;2;Muy buena / Oso ona;287;86;0;19,1;0,77
19/07/2017;03:00;1;7;Muy buena / Oso ona;8;22;Muy buena / Oso ona;2;Muy buena / Oso ona;284;87;0;19,1;0,62
19/07/2017;02:00;1;6;Muy buena / Oso ona;7;16;Muy buena / Oso ona;2;Muy buena / Oso ona;281;86;0;19,1;0,49
