Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;Tolueno (µg/m3);Ortoxileno (µg/m3)
13/09/2017;21:00;;0,18;"Muy buena / ";0,21;;1;16;Muy buena / Oso ona;18;14;Muy buena / Oso ona;11;Muy buena / Oso ona;;
13/09/2017;20:00;;0,19;"Muy buena / ";0,21;;1;17;Muy buena / Oso ona;19;18;Muy buena / Oso ona;11;Muy buena / Oso ona;;
13/09/2017;19:00;;0,2;"Muy buena / ";0,22;;1;17;Muy buena / Oso ona;19;20;Muy buena / Oso ona;14;Muy buena / Oso ona;;
13/09/2017;18:00;;0,24;"Muy buena / ";0,24;;3;18;Muy buena / Oso ona;23;20;Muy buena / Oso ona;10;Muy buena / Oso ona;;
13/09/2017;17:00;;0,27;"Muy buena / ";0,26;;4;18;Muy buena / Oso ona;24;21;Muy buena / Oso ona;12;Muy buena / Oso ona;;
13/09/2017;16:00;;0,27;"Muy buena / ";0,28;;5;20;Muy buena / Oso ona;28;7;Muy buena / Oso ona;5;Muy buena / Oso ona;;
13/09/2017;15:00;;0,16;"Muy buena / ";0,31;;2;7;Muy buena / Oso ona;10;4;Muy buena / Oso ona;0;Muy buena / Oso ona;;
13/09/2017;14:00;;0,16;"Muy buena / ";0,35;;1;8;Muy buena / Oso ona;10;9;Muy buena / Oso ona;0;Muy buena / Oso ona;;
13/09/2017;13:00;;0,18;"Muy buena / ";0,34;;3;12;Muy buena / Oso ona;16;8;Muy buena / Oso ona;1;Muy buena / Oso ona;;
13/09/2017;12:00;;0,23;"Muy buena / ";0,36;;11;27;Muy buena / Oso ona;43;26;Muy buena / Oso ona;14;Muy buena / Oso ona;;
13/09/2017;11:00;;0,34;"Muy buena / ";0,36;;33;53;Muy buena / Oso ona;103;35;Muy buena / Oso ona;25;Muy buena / Oso ona;;
13/09/2017;10:00;;0,37;"Muy buena / ";0,35;;57;52;Muy buena / Oso ona;138;40;Muy buena / Oso ona;31;Buena / Ona;;
13/09/2017;09:00;;0,41;"Muy buena / ";0,34;;86;44;Muy buena / Oso ona;175;35;Muy buena / Oso ona;27;Buena / Ona;;
13/09/2017;08:00;;0,47;"Muy buena / ";0,3;;113;38;Muy buena / Oso ona;210;31;Muy buena / Oso ona;22;Muy buena / Oso ona;;
13/09/2017;07:00;;0,44;"Muy buena / ";0,28;;124;39;Muy buena / Oso ona;228;19;Muy buena / Oso ona;16;Muy buena / Oso ona;;
13/09/2017;06:00;;0,29;"Muy buena / ";0,23;;28;31;Muy buena / Oso ona;73;24;Muy buena / Oso ona;15;Muy buena / Oso ona;;
13/09/2017;05:00;;0,34;"Muy buena / ";0,22;;39;26;Muy buena / Oso ona;85;25;Muy buena / Oso ona;15;Muy buena / Oso ona;;
13/09/2017;04:00;;0,24;"Muy buena / ";0,2;;17;26;Muy buena / Oso ona;51;17;Muy buena / Oso ona;11;Muy buena / Oso ona;;
13/09/2017;03:00;;0,21;"Muy buena / ";0,2;;2;25;Muy buena / Oso ona;28;16;Muy buena / Oso ona;15;Muy buena / Oso ona;;
13/09/2017;02:00;;0,18;"Muy buena / ";0,21;;3;30;Muy buena / Oso ona;34;14;Muy buena / Oso ona;18;Muy buena / Oso ona;;
13/09/2017;01:00;;0,14;"Muy buena / ";0,21;;1;17;Muy buena / Oso ona;19;11;Muy buena / Oso ona;17;Muy buena / Oso ona;;
12/09/2017;24:00;;0,15;"Muy buena / ";0,23;;3;16;Muy buena / Oso ona;18;10;Muy buena / Oso ona;11;Muy buena / Oso ona;;
12/09/2017;23:00;;0,19;"Muy buena / ";0,22;;3;28;Muy buena / Oso ona;33;14;Muy buena / Oso ona;9;Muy buena / Oso ona;;
12/09/2017;22:00;;0,2;"Muy buena / ";0,22;;1;32;Muy buena / Oso ona;33;21;Muy buena / Oso ona;12;Muy buena / Oso ona;;
12/09/2017;21:00;;0,23;"Muy buena / ";0,23;;1;46;Muy buena / Oso ona;47;18;Muy buena / Oso ona;13;Muy buena / Oso ona;;
12/09/2017;20:00;;0,24;"Muy buena / ";0,23;;3;35;Muy buena / Oso ona;40;16;Muy buena / Oso ona;9;Muy buena / Oso ona;;
12/09/2017;19:00;;0,25;"Muy buena / ";0,23;;4;28;Muy buena / Oso ona;35;18;Muy buena / Oso ona;5;Muy buena / Oso ona;;
12/09/2017;18:00;;0,26;"Muy buena / ";0,23;;7;29;Muy buena / Oso ona;39;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;
12/09/2017;17:00;;0,24;"Muy buena / ";0,23;;6;20;Muy buena / Oso ona;30;7;Muy buena / Oso ona;6;Muy buena / Oso ona;;
12/09/2017;16:00;;0,19;"Muy buena / ";0,23;;5;13;Muy buena / Oso ona;21;5;Muy buena / Oso ona;6;Muy buena / Oso ona;;
12/09/2017;15:00;;0,19;"Muy buena / ";0,24;;5;12;Muy buena / Oso ona;20;3;Muy buena / Oso ona;1;Muy buena / Oso ona;;
12/09/2017;14:00;;0,25;"Muy buena / ";0,24;;5;13;Muy buena / Oso ona;21;7;Muy buena / Oso ona;2;Muy buena / Oso ona;;
12/09/2017;13:00;;0,28;"Muy buena / ";0,24;;6;16;Muy buena / Oso ona;26;3;Muy buena / Oso ona;5;Muy buena / Oso ona;;
12/09/2017;12:00;;0,23;"Muy buena / ";0,23;;7;16;Muy buena / Oso ona;27;2;Muy buena / Oso ona;5;Muy buena / Oso ona;;
12/09/2017;11:00;;0,25;"Muy buena / ";0,22;;7;22;Muy buena / Oso ona;32;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;
12/09/2017;10:00;;0,25;"Muy buena / ";0,21;;11;30;Muy buena / Oso ona;47;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;
12/09/2017;09:00;;0,22;"Muy buena / ";0,21;;8;29;Muy buena / Oso ona;41;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;
12/09/2017;08:00;;0,25;"Muy buena / ";0,19;;9;36;Muy buena / Oso ona;49;10;Muy buena / Oso ona;6;Muy buena / Oso ona;;
12/09/2017;07:00;;0,23;"Muy buena / ";0,18;;2;26;Muy buena / Oso ona;29;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;
12/09/2017;06:00;;0,21;"Muy buena / ";0,16;;;;Sin datos / Daturik gabe;17;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;
12/09/2017;05:00;;0,19;"Muy buena / ";0,15;;3;15;Muy buena / Oso ona;17;6;Muy buena / Oso ona;2;Muy buena / Oso ona;;
12/09/2017;04:00;;0,18;"Muy buena / ";0,15;;;;Sin datos / Daturik gabe;9;5;Muy buena / Oso ona;2;Muy buena / Oso ona;;
12/09/2017;03:00;;0,17;"Muy buena / ";0,15;;;;Sin datos / Daturik gabe;7;11;Muy buena / Oso ona;2;Muy buena / Oso ona;;
12/09/2017;02:00;;0,11;"Muy buena / ";0,15;;;;Sin datos / Daturik gabe;3;13;Muy buena / Oso ona;1;Muy buena / Oso ona;;
12/09/2017;01:00;;0,11;"Muy buena / ";0,16;;;;Sin datos / Daturik gabe;3;10;Muy buena / Oso ona;0;Muy buena / Oso ona;;
11/09/2017;24:00;;0,12;"Muy buena / ";0,17;;;;Sin datos / Daturik gabe;3;18;Muy buena / Oso ona;2;Muy buena / Oso ona;;
11/09/2017;23:00;;0,13;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;6;32;Muy buena / Oso ona;11;Muy buena / Oso ona;;
11/09/2017;22:00;;0,14;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;10;26;Muy buena / Oso ona;8;Muy buena / Oso ona;;
11/09/2017;21:00;;0,16;"Muy buena / ";0,19;;;;Sin datos / Daturik gabe;18;29;Muy buena / Oso ona;10;Muy buena / Oso ona;;
11/09/2017;20:00;;0,19;"Muy buena / ";0,19;;4;28;Muy buena / Oso ona;35;35;Muy buena / Oso ona;10;Muy buena / Oso ona;;
11/09/2017;19:00;;0,19;"Muy buena / ";0,19;;5;30;Muy buena / Oso ona;37;30;Muy buena / Oso ona;9;Muy buena / Oso ona;;
11/09/2017;18:00;;0,19;"Muy buena / ";0,19;;3;28;Muy buena / Oso ona;32;26;Muy buena / Oso ona;8;Muy buena / Oso ona;;
11/09/2017;17:00;;0,22;"Muy buena / ";0,18;;7;31;Muy buena / Oso ona;41;29;Muy buena / Oso ona;15;Muy buena / Oso ona;;
11/09/2017;16:00;;0,21;"Muy buena / ";0,18;;5;26;Muy buena / Oso ona;34;23;Muy buena / Oso ona;8;Muy buena / Oso ona;;
11/09/2017;15:00;;0,17;"Muy buena / ";0,2;;2;10;Muy buena / Oso ona;13;14;Muy buena / Oso ona;2;Muy buena / Oso ona;;
11/09/2017;14:00;;0,16;"Muy buena / ";0,22;;1;8;Muy buena / Oso ona;10;7;Muy buena / Oso ona;1;Muy buena / Oso ona;;
11/09/2017;13:00;;0,2;"Muy buena / ";0,22;;3;13;Muy buena / Oso ona;17;2;Muy buena / Oso ona;0;Muy buena / Oso ona;;
11/09/2017;12:00;;0,17;"Muy buena / ";0,22;;2;8;Muy buena / Oso ona;11;2;Muy buena / Oso ona;0;Muy buena / Oso ona;;
11/09/2017;11:00;;0,17;"Muy buena / ";0,21;;1;7;Muy buena / Oso ona;10;2;Muy buena / Oso ona;0;Muy buena / Oso ona;;
11/09/2017;10:00;;0,18;"Muy buena / ";0,21;;2;12;Muy buena / Oso ona;15;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;
11/09/2017;09:00;;0,21;"Muy buena / ";0,21;;7;24;Muy buena / Oso ona;34;19;Muy buena / Oso ona;15;Muy buena / Oso ona;;
11/09/2017;08:00;;0,33;"Muy buena / ";0,2;;39;44;Muy buena / Oso ona;103;17;Muy buena / Oso ona;18;Muy buena / Oso ona;;
11/09/2017;07:00;;0,28;"Muy buena / ";0,18;;17;46;Muy buena / Oso ona;71;14;Muy buena / Oso ona;14;Muy buena / Oso ona;;
11/09/2017;06:00;;0,21;"Muy buena / ";0,16;;3;36;Muy buena / Oso ona;40;10;Muy buena / Oso ona;10;Muy buena / Oso ona;;
11/09/2017;05:00;;0,19;"Muy buena / ";0,16;;1;26;Muy buena / Oso ona;28;16;Muy buena / Oso ona;10;Muy buena / Oso ona;;
11/09/2017;04:00;;0,15;"Muy buena / ";0,16;;;;Sin datos / Daturik gabe;11;20;Muy buena / Oso ona;12;Muy buena / Oso ona;;
11/09/2017;03:00;;0,15;"Muy buena / ";0,16;;;;Sin datos / Daturik gabe;9;16;Muy buena / Oso ona;12;Muy buena / Oso ona;;
11/09/2017;02:00;;0,14;"Muy buena / ";0,17;;;;Sin datos / Daturik gabe;8;10;Muy buena / Oso ona;11;Muy buena / Oso ona;;
11/09/2017;01:00;;0,14;"Muy buena / ";0,17;;;;Sin datos / Daturik gabe;7;13;Muy buena / Oso ona;10;Muy buena / Oso ona;;
10/09/2017;24:00;;0,15;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;7;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
10/09/2017;23:00;;0,16;"Muy buena / ";0,17;;;;Sin datos / Daturik gabe;10;13;Muy buena / Oso ona;9;Muy buena / Oso ona;;
10/09/2017;22:00;;0,17;"Muy buena / ";0,17;;1;12;Muy buena / Oso ona;14;15;Muy buena / Oso ona;12;Muy buena / Oso ona;;
10/09/2017;21:00;;0,18;"Muy buena / ";0,17;;;;Sin datos / Daturik gabe;15;19;Muy buena / Oso ona;11;Muy buena / Oso ona;;
10/09/2017;20:00;;0,19;"Muy buena / ";0,16;;1;19;Muy buena / Oso ona;21;19;Muy buena / Oso ona;9;Muy buena / Oso ona;;
10/09/2017;19:00;;0,2;"Muy buena / ";0,16;;3;26;Muy buena / Oso ona;30;20;Muy buena / Oso ona;7;Muy buena / Oso ona;;
10/09/2017;18:00;;0,18;"Muy buena / ";0,15;;4;20;Muy buena / Oso ona;27;16;Muy buena / Oso ona;8;Muy buena / Oso ona;;
10/09/2017;17:00;;0,16;"Muy buena / ";0,15;;2;14;Muy buena / Oso ona;16;14;Muy buena / Oso ona;3;Muy buena / Oso ona;;
10/09/2017;16:00;;0,14;"Muy buena / ";0,14;;2;10;Muy buena / Oso ona;13;9;Muy buena / Oso ona;1;Muy buena / Oso ona;;
10/09/2017;15:00;;0,11;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;4;11;Muy buena / Oso ona;3;Muy buena / Oso ona;;
10/09/2017;14:00;;0,15;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;4;Muy buena / Oso ona;;
10/09/2017;13:00;;0,16;"Muy buena / ";0,14;;1;5;Muy buena / Oso ona;6;11;Muy buena / Oso ona;4;Muy buena / Oso ona;;
10/09/2017;12:00;;0,15;"Muy buena / ";0,13;;1;4;Muy buena / Oso ona;6;9;Muy buena / Oso ona;2;Muy buena / Oso ona;;
10/09/2017;11:00;;0,14;"Muy buena / ";0,13;;1;3;Muy buena / Oso ona;5;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;
10/09/2017;10:00;;0,15;"Muy buena / ";0,13;;1;6;Muy buena / Oso ona;8;4;Muy buena / Oso ona;6;Muy buena / Oso ona;;
10/09/2017;09:00;;0,14;"Muy buena / ";0,12;;;;Sin datos / Daturik gabe;9;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;
10/09/2017;08:00;;0,12;"Muy buena / ";0,12;;;;Sin datos / Daturik gabe;6;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;
10/09/2017;07:00;;0,13;"Muy buena / ";0,12;;;;Sin datos / Daturik gabe;5;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;
10/09/2017;06:00;;0,13;"Muy buena / ";0,12;;;;Sin datos / Daturik gabe;5;11;Muy buena / Oso ona;5;Muy buena / Oso ona;;
10/09/2017;05:00;;0,12;"Muy buena / ";0,12;;;;Sin datos / Daturik gabe;4;8;Muy buena / Oso ona;2;Muy buena / Oso ona;;
10/09/2017;04:00;;0,13;"Muy buena / ";0,13;;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;3;Muy buena / Oso ona;;
10/09/2017;03:00;;0,12;"Muy buena / ";0,13;;;;Sin datos / Daturik gabe;4;10;Muy buena / Oso ona;6;Muy buena / Oso ona;;
10/09/2017;02:00;;0,13;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;4;8;Muy buena / Oso ona;9;Muy buena / Oso ona;;
10/09/2017;01:00;;0,12;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;4;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;
09/09/2017;24:00;;0,13;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;5;2;Muy buena / Oso ona;3;Muy buena / Oso ona;;
09/09/2017;23:00;;0,12;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;6;3;Muy buena / Oso ona;1;Muy buena / Oso ona;;
09/09/2017;22:00;;0,15;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;7;6;Muy buena / Oso ona;7;Muy buena / Oso ona;;
09/09/2017;21:00;;0,14;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;7;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;
09/09/2017;20:00;;0,15;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;8;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;
09/09/2017;19:00;;0,15;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;8;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;
09/09/2017;18:00;;0,14;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;6;6;Muy buena / Oso ona;2;Muy buena / Oso ona;;
09/09/2017;17:00;;0,14;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;6;6;Muy buena / Oso ona;0;Muy buena / Oso ona;;
09/09/2017;16:00;;0,14;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;6;10;Muy buena / Oso ona;1;Muy buena / Oso ona;;
09/09/2017;15:00;;0,14;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;5;6;Muy buena / Oso ona;1;Muy buena / Oso ona;;
09/09/2017;14:00;;0,12;"Muy buena / ";0,14;;;;Sin datos / Daturik gabe;4;5;Muy buena / Oso ona;0;Muy buena / Oso ona;;
09/09/2017;13:00;;0,13;"Muy buena / ";0,14;;1;4;Muy buena / Oso ona;6;5;Muy buena / Oso ona;0;Muy buena / Oso ona;;
09/09/2017;12:00;;0,14;"Muy buena / ";0,16;;2;6;Muy buena / Oso ona;8;6;Muy buena / Oso ona;0;Muy buena / Oso ona;;
09/09/2017;11:00;;0,14;"Muy buena / ";0,17;;1;5;Muy buena / Oso ona;7;9;Muy buena / Oso ona;1;Muy buena / Oso ona;;
09/09/2017;10:00;;0,16;"Muy buena / ";0,18;;3;13;Muy buena / Oso ona;17;18;Muy buena / Oso ona;2;Muy buena / Oso ona;;
09/09/2017;09:00;;0,17;"Muy buena / ";0,18;;4;17;Muy buena / Oso ona;23;10;Muy buena / Oso ona;1;Muy buena / Oso ona;;
09/09/2017;08:00;;0,14;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;9;5;Muy buena / Oso ona;0;Muy buena / Oso ona;;
09/09/2017;07:00;;0,14;"Muy buena / ";0,19;;;;Sin datos / Daturik gabe;5;8;Muy buena / Oso ona;2;Muy buena / Oso ona;;
09/09/2017;06:00;;0,16;"Muy buena / ";0,21;;;;Sin datos / Daturik gabe;4;18;Muy buena / Oso ona;10;Muy buena / Oso ona;;
09/09/2017;05:00;;0,22;"Muy buena / ";0,22;;1;15;Muy buena / Oso ona;17;26;Muy buena / Oso ona;26;Buena / Ona;;
09/09/2017;04:00;;0,23;"Muy buena / ";0,22;;1;19;Muy buena / Oso ona;21;28;Muy buena / Oso ona;20;Muy buena / Oso ona;;
09/09/2017;03:00;;0,22;"Muy buena / ";0,23;;;;Sin datos / Daturik gabe;15;26;Muy buena / Oso ona;19;Muy buena / Oso ona;;
09/09/2017;02:00;;0,18;"Muy buena / ";0,24;;;;Sin datos / Daturik gabe;8;32;Muy buena / Oso ona;20;Muy buena / Oso ona;;
09/09/2017;01:00;;0,19;"Muy buena / ";0,23;;;;Sin datos / Daturik gabe;10;36;Muy buena / Oso ona;15;Muy buena / Oso ona;;
08/09/2017;24:00;;0,2;"Muy buena / ";0,24;;1;9;Muy buena / Oso ona;11;28;Muy buena / Oso ona;14;Muy buena / Oso ona;;
08/09/2017;23:00;;0,23;"Muy buena / ";0,24;;1;12;Muy buena / Oso ona;14;24;Muy buena / Oso ona;21;Muy buena / Oso ona;;
08/09/2017;22:00;;0,25;"Muy buena / ";0,23;;2;21;Muy buena / Oso ona;23;28;Muy buena / Oso ona;21;Muy buena / Oso ona;;
08/09/2017;21:00;;0,24;"Muy buena / ";0,23;;4;32;Muy buena / Oso ona;37;28;Muy buena / Oso ona;19;Muy buena / Oso ona;;
08/09/2017;20:00;;0,26;"Muy buena / ";0,23;;7;41;Muy buena / Oso ona;52;23;Muy buena / Oso ona;13;Muy buena / Oso ona;;
08/09/2017;19:00;;0,26;"Muy buena / ";0,23;;6;36;Muy buena / Oso ona;45;26;Muy buena / Oso ona;12;Muy buena / Oso ona;;
08/09/2017;18:00;;0,23;"Muy buena / ";0,24;;2;22;Muy buena / Oso ona;25;22;Muy buena / Oso ona;13;Muy buena / Oso ona;;
08/09/2017;17:00;;0,24;"Muy buena / ";0,25;;6;26;Muy buena / Oso ona;35;20;Muy buena / Oso ona;8;Muy buena / Oso ona;;
08/09/2017;16:00;;0,22;"Muy buena / ";0,27;;4;18;Muy buena / Oso ona;24;18;Muy buena / Oso ona;12;Muy buena / Oso ona;;
08/09/2017;15:00;;0,18;"Muy buena / ";0,29;;5;21;Muy buena / Oso ona;28;17;Muy buena / Oso ona;9;Muy buena / Oso ona;;
08/09/2017;14:00;;0,27;"Muy buena / ";0,3;;7;30;Muy buena / Oso ona;42;16;Muy buena / Oso ona;4;Muy buena / Oso ona;;
08/09/2017;13:00;;0,25;"Muy buena / ";0,28;;7;24;Muy buena / Oso ona;34;13;Muy buena / Oso ona;3;Muy buena / Oso ona;;
08/09/2017;12:00;;0,25;"Muy buena / ";0,29;;11;28;Muy buena / Oso ona;44;22;Muy buena / Oso ona;7;Muy buena / Oso ona;;
08/09/2017;11:00;;0,29;"Muy buena / ";0,28;;15;34;Muy buena / Oso ona;57;36;Muy buena / Oso ona;20;Muy buena / Oso ona;;
08/09/2017;10:00;;0,35;"Muy buena / ";0,26;;35;42;Muy buena / Oso ona;95;36;Muy buena / Oso ona;25;Muy buena / Oso ona;;
08/09/2017;09:00;;0,36;"Muy buena / ";0,25;;57;46;Muy buena / Oso ona;133;19;Muy buena / Oso ona;18;Muy buena / Oso ona;;
08/09/2017;08:00;;0,32;"Muy buena / ";0,21;;56;40;Muy buena / Oso ona;127;16;Muy buena / Oso ona;15;Muy buena / Oso ona;;
08/09/2017;07:00;;0,26;"Muy buena / ";0,2;;46;42;Muy buena / Oso ona;112;13;Muy buena / Oso ona;12;Muy buena / Oso ona;;
08/09/2017;06:00;;0,2;"Muy buena / ";0,18;;11;30;Muy buena / Oso ona;47;19;Muy buena / Oso ona;15;Muy buena / Oso ona;;
08/09/2017;05:00;;0,28;"Muy buena / ";0,18;;20;33;Muy buena / Oso ona;63;14;Muy buena / Oso ona;11;Muy buena / Oso ona;;
08/09/2017;04:00;;0,18;"Muy buena / ";0,17;;4;24;Muy buena / Oso ona;29;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
08/09/2017;03:00;;0,15;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;15;17;Muy buena / Oso ona;8;Muy buena / Oso ona;;
08/09/2017;02:00;;0,13;"Muy buena / ";0,19;;;;Sin datos / Daturik gabe;10;21;Muy buena / Oso ona;6;Muy buena / Oso ona;;
08/09/2017;01:00;;0,14;"Muy buena / ";0,19;;;;Sin datos / Daturik gabe;12;19;Muy buena / Oso ona;3;Muy buena / Oso ona;;
07/09/2017;24:00;;0,14;"Muy buena / ";0,21;;;;Sin datos / Daturik gabe;8;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
07/09/2017;23:00;;0,17;"Muy buena / ";0,21;;1;13;Muy buena / Oso ona;15;18;Muy buena / Oso ona;8;Muy buena / Oso ona;;
07/09/2017;22:00;;0,17;"Muy buena / ";0,22;;1;17;Muy buena / Oso ona;19;19;Muy buena / Oso ona;9;Muy buena / Oso ona;;
07/09/2017;21:00;;0,25;"Muy buena / ";0,23;;3;28;Muy buena / Oso ona;33;19;Muy buena / Oso ona;13;Muy buena / Oso ona;;
07/09/2017;20:00;;0,2;"Muy buena / ";0,22;;3;24;Muy buena / Oso ona;27;22;Muy buena / Oso ona;10;Muy buena / Oso ona;;
07/09/2017;19:00;;0,22;"Muy buena / ";0,22;;3;22;Muy buena / Oso ona;26;25;Muy buena / Oso ona;8;Muy buena / Oso ona;;
07/09/2017;18:00;;0,2;"Muy buena / ";0,21;;3;19;Muy buena / Oso ona;23;23;Muy buena / Oso ona;8;Muy buena / Oso ona;;
07/09/2017;17:00;;0,27;"Muy buena / ";0,2;;6;21;Muy buena / Oso ona;30;18;Muy buena / Oso ona;9;Muy buena / Oso ona;;
07/09/2017;16:00;;0,21;"Muy buena / ";0,19;;4;14;Muy buena / Oso ona;21;15;Muy buena / Oso ona;8;Muy buena / Oso ona;;
07/09/2017;15:00;;0,25;"Muy buena / ";0,19;;6;16;Muy buena / Oso ona;25;14;Muy buena / Oso ona;7;Muy buena / Oso ona;;
07/09/2017;14:00;;0,22;"Muy buena / ";0,18;;5;14;Muy buena / Oso ona;22;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
07/09/2017;13:00;;0,21;"Muy buena / ";0,18;;4;10;Muy buena / Oso ona;17;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;
07/09/2017;12:00;;0,17;"Muy buena / ";0,18;;2;9;Muy buena / Oso ona;12;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;
07/09/2017;11:00;;0,16;"Muy buena / ";0,18;;3;11;Muy buena / Oso ona;16;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;
07/09/2017;10:00;;0,17;"Muy buena / ";0,17;;7;17;Muy buena / Oso ona;28;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;
07/09/2017;09:00;;0,18;"Muy buena / ";0,17;;5;19;Muy buena / Oso ona;26;12;Muy buena / Oso ona;6;Muy buena / Oso ona;;
07/09/2017;08:00;;0,2;"Muy buena / ";0,17;;4;32;Muy buena / Oso ona;38;13;Muy buena / Oso ona;7;Muy buena / Oso ona;;
07/09/2017;07:00;;0,21;"Muy buena / ";0,16;;4;44;Muy buena / Oso ona;49;13;Muy buena / Oso ona;7;Muy buena / Oso ona;;
07/09/2017;06:00;;0,19;"Muy buena / ";0,15;;1;37;Muy buena / Oso ona;38;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;
07/09/2017;05:00;;0,18;"Muy buena / ";0,15;;;;Sin datos / Daturik gabe;22;11;Muy buena / Oso ona;2;Muy buena / Oso ona;;
07/09/2017;04:00;;0,16;"Muy buena / ";0,15;;;;Sin datos / Daturik gabe;10;10;Muy buena / Oso ona;1;Muy buena / Oso ona;;
07/09/2017;03:00;;0,13;"Muy buena / ";0,15;;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;2;Muy buena / Oso ona;;
07/09/2017;02:00;;0,11;"Muy buena / ";0,16;;;;Sin datos / Daturik gabe;4;14;Muy buena / Oso ona;9;Muy buena / Oso ona;;
07/09/2017;01:00;;0,11;"Muy buena / ";0,17;;;;Sin datos / Daturik gabe;4;21;Muy buena / Oso ona;4;Muy buena / Oso ona;;
06/09/2017;24:00;;0,13;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;5;18;Muy buena / Oso ona;0;Muy buena / Oso ona;;
06/09/2017;23:00;;0,14;"Muy buena / ";0,18;;;;Sin datos / Daturik gabe;8;10;Muy buena / Oso ona;1;Muy buena / Oso ona;;
06/09/2017;22:00;;0,16;"Muy buena / ";0,18;;1;10;Muy buena / Oso ona;12;12;Muy buena / Oso ona;3;Muy buena / Oso ona;;
06/09/2017;21:00;;0,18;"Muy buena / ";0,19;;3;21;Muy buena / Oso ona;25;9;Muy buena / Oso ona;8;Muy buena / Oso ona;;
06/09/2017;20:00;;0,18;"Muy buena / ";0,19;;3;21;Muy buena / Oso ona;25;10;Muy buena / Oso ona;7;Muy buena / Oso ona;;
06/09/2017;19:00;;0,2;"Muy buena / ";0,2;;5;24;Muy buena / Oso ona;32;14;Muy buena / Oso ona;7;Muy buena / Oso ona;;
06/09/2017;18:00;;0,19;"Muy buena / ";0,2;;6;23;Muy buena / Oso ona;32;17;Muy buena / Oso ona;5;Muy buena / Oso ona;;
06/09/2017;17:00;;0,18;"Muy buena / ";0,21;;5;19;Muy buena / Oso ona;27;14;Muy buena / Oso ona;2;Muy buena / Oso ona;;
06/09/2017;16:00;;0,19;"Muy buena / ";0,22;;4;14;Muy buena / Oso ona;20;11;Muy buena / Oso ona;3;Muy buena / Oso ona;;
06/09/2017;15:00;;0,18;"Muy buena / ";0,22;;5;10;Muy buena / Oso ona;18;5;Muy buena / Oso ona;0;Muy buena / Oso ona;;
06/09/2017;14:00;;0,2;"Muy buena / ";0,23;;4;10;Muy buena / Oso ona;16;3;Muy buena / Oso ona;0;Muy buena / Oso ona;;
06/09/2017;13:00;;0,22;"Muy buena / ";0,23;;8;18;Muy buena / Oso ona;30;10;Muy buena / Oso ona;0;Muy buena / Oso ona;;
